TimeGenerated	LogicalServerName_s	wait_type_s	delta_wait_time_ms_d	delta_waiting_tasks_count_d
2024-09-10 14:50:00.590	SQLN	SOS_SCHEDULER_YIELD	7193	119562
2024-09-10 14:50:00.590	SQLN	PAGELATCH_SH	28677	527
2024-09-10 14:50:00.590	SQLN	CHECKPOINT_QUEUE	299632	23
2024-09-10 14:50:00.590	SQLN	HADR_FILESTREAM_IOMGR_IOCOMPLETION	299894	586
2024-09-10 14:50:00.590	SQLN	ASYNC_NETWORK_IO	689	299
2024-09-10 14:55:00.213	SQLN	XE_TIMER_EVENT	299734	107
2024-09-10 14:55:00.213	SQLN	IO_COMPLETION	2096	2259
2024-09-10 14:55:00.213	SQLN	LOGMGR_QUEUE	598904	8019
2024-09-10 14:55:00.213	SQLN	CXPACKET	413155	69503
2024-09-10 14:55:00.213	SQLN	CXCONSUMER	153536	116109
2024-09-10 14:55:00.213	SQLN	PAGELATCH_EX	2041	134
2024-09-10 14:55:00.213	SQLN	CXROWSET_SYNC	7	123
2024-09-10 14:55:00.213	SQLN	SP_SERVER_DIAGNOSTICS_SLEEP	300013	2
2024-09-10 14:55:00.213	SQLN	SLEEP_TASK	151545	18767
2024-09-10 14:55:00.213	SQLN	REQUEST_FOR_DEADLOCK_SEARCH	300409	60
2024-09-10 14:55:00.213	SQLN	SESSION_WAIT_STATS_CHILDREN	484	699
2024-09-10 14:55:00.213	SQLN	CMEMTHREAD	9	27
2024-09-10 14:55:00.213	SQLN	BROKER_TO_FLUSH	149508	146
2024-09-10 14:55:00.213	SQLN	DIRTY_PAGE_POLL	299571	2739
2024-09-10 14:55:00.213	SQLN	LATCH_EX	3957	2684
2024-09-10 14:55:00.213	SQLN	PAGELATCH_UP	2	19
2024-09-10 14:55:00.213	SQLN	WRITELOG	2146	1728
2024-09-10 14:55:00.213	SQLN	LAZYWRITER_SLEEP	599485	594
2024-09-10 14:55:00.213	SQLN	SOS_SCHEDULER_YIELD	13062	117807
2024-09-10 14:55:00.213	SQLN	PAGELATCH_SH	320	402
2024-09-10 14:55:00.213	SQLN	CHECKPOINT_QUEUE	299586	20
2024-09-10 14:55:00.213	SQLN	HADR_FILESTREAM_IOMGR_IOCOMPLETION	299537	585
2024-09-10 14:55:00.213	SQLN	QDS_PERSIST_TASK_MAIN_LOOP_SLEEP	300039	5
2024-09-10 14:55:00.213	SQLN	ASYNC_NETWORK_IO	589	498
2024-09-10 15:00:00.907	SQLN	XE_TIMER_EVENT	300256	108
2024-09-10 15:00:00.907	SQLN	IO_COMPLETION	418	1648
2024-09-10 15:00:00.907	SQLN	LOGMGR_QUEUE	601116	7438
2024-09-10 15:00:00.907	SQLN	CXPACKET	291369	45164
2024-09-10 15:00:00.907	SQLN	CXCONSUMER	109263	76587
2024-09-10 15:00:00.907	SQLN	PAGELATCH_EX	9906	5240
2024-09-10 15:00:00.907	SQLN	CXROWSET_SYNC	3	57
2024-09-10 15:00:00.907	SQLN	PAGEIOLATCH_UP	175	3
2024-09-10 15:00:00.907	SQLN	SP_SERVER_DIAGNOSTICS_SLEEP	300006	1
2024-09-10 15:00:00.907	SQLN	SLEEP_TASK	150544	17560
2024-09-10 15:00:00.907	SQLN	REQUEST_FOR_DEADLOCK_SEARCH	300443	60
2024-09-10 15:00:00.907	SQLN	SESSION_WAIT_STATS_CHILDREN	813	393
2024-09-10 15:00:00.907	SQLN	CMEMTHREAD	18	51
2024-09-10 15:00:00.907	SQLN	BROKER_TO_FLUSH	150570	145
2024-09-10 15:00:00.907	SQLN	DIRTY_PAGE_POLL	300675	2749
2024-09-10 15:00:00.907	SQLN	LATCH_EX	5208	2365
2024-09-10 15:00:00.907	SQLN	PAGELATCH_UP	194	13
2024-09-10 15:00:00.907	SQLN	WRITELOG	1626	1347
2024-09-10 15:00:00.907	SQLN	LAZYWRITER_SLEEP	601563	596
2024-09-10 15:00:00.907	SQLN	SOS_SCHEDULER_YIELD	10755	125921
2024-09-10 15:00:00.907	SQLN	PAGELATCH_SH	13436	453
2024-09-10 15:00:00.907	SQLN	CHECKPOINT_QUEUE	300549	21
2024-09-10 15:00:00.907	SQLN	HADR_FILESTREAM_IOMGR_IOCOMPLETION	300685	588
2024-09-10 15:00:00.907	SQLN	ASYNC_NETWORK_IO	600	539
2024-09-10 15:05:00.237	SQLN	SQLTRACE_INCREMENTAL_FLUSH_SLEEP	300979	75
2024-09-10 15:05:00.237	SQLN	SLEEP_BPOOL_FLUSH	5471	694
2024-09-10 15:05:00.237	SQLN	BROKER_TASK_STOP	305764	63
2024-09-10 15:05:00.237	SQLN	XE_TIMER_EVENT	299808	107
2024-09-10 15:05:00.237	SQLN	IO_COMPLETION	3739	2748
2024-09-10 15:05:00.237	SQLN	LOGBUFFER	1075	53
2024-09-10 15:05:00.237	SQLN	EXECSYNC	101170	75
2024-09-10 15:05:00.237	SQLN	LOGMGR_QUEUE	597043	20124
2024-09-10 15:05:00.237	SQLN	CXPACKET	736657	87809
2024-09-10 15:05:00.237	SQLN	CXCONSUMER	371017	140665
2024-09-10 15:05:00.237	SQLN	PAGELATCH_EX	45516	514436
2024-09-10 15:05:00.237	SQLN	CXROWSET_SYNC	164	133
2024-09-10 15:05:00.237	SQLN	SP_SERVER_DIAGNOSTICS_SLEEP	300002	1
2024-09-10 15:05:00.237	SQLN	SLEEP_TASK	154269	24116
2024-09-10 15:05:00.237	SQLN	REQUEST_FOR_DEADLOCK_SEARCH	300402	60
2024-09-10 15:05:00.237	SQLN	SESSION_WAIT_STATS_CHILDREN	670	841
2024-09-10 15:05:00.237	SQLN	LCK_M_S	106024	23
2024-09-10 15:05:00.237	SQLN	LCK_M_X	17	3
2024-09-10 15:05:00.237	SQLN	CMEMTHREAD	36	73
2024-09-10 15:05:00.237	SQLN	BROKER_TO_FLUSH	149510	145
2024-09-10 15:05:00.237	SQLN	PAGEIOLATCH_EX	309	8
2024-09-10 15:05:00.237	SQLN	DIRTY_PAGE_POLL	299360	2734
2024-09-10 15:05:00.237	SQLN	LATCH_EX	16786	7498
2024-09-10 15:05:00.237	SQLN	WRITELOG	6191	1979
2024-09-10 15:05:00.237	SQLN	LAZYWRITER_SLEEP	599071	1871
2024-09-10 15:05:00.237	SQLN	SOS_SCHEDULER_YIELD	36443	145022
2024-09-10 15:05:00.237	SQLN	PAGELATCH_SH	40178	844
2024-09-10 15:05:00.237	SQLN	CHECKPOINT_QUEUE	290204	34
2024-09-10 15:05:00.237	SQLN	HADR_FILESTREAM_IOMGR_IOCOMPLETION	299468	586
2024-09-10 15:05:00.237	SQLN	QDS_PERSIST_TASK_MAIN_LOOP_SLEEP	300048	5
2024-09-10 15:05:00.237	SQLN	ASYNC_NETWORK_IO	565	239
2024-09-10 15:10:00.467	SQLN	SLEEP_BPOOL_FLUSH	27	43
2024-09-10 15:10:00.467	SQLN	BROKER_TASK_STOP	310614	61
2024-09-10 15:10:00.467	SQLN	LATCH_SH	6	64
2024-09-10 15:10:00.467	SQLN	XE_TIMER_EVENT	300202	108
2024-09-10 15:10:00.467	SQLN	IO_COMPLETION	1000	1402
2024-09-10 15:10:00.467	SQLN	PAGEIOLATCH_SH	361	151
2024-09-10 15:10:00.467	SQLN	LOGMGR_QUEUE	600124	7982
2024-09-10 15:10:00.467	SQLN	CXPACKET	316112	48098
2024-09-10 15:10:00.467	SQLN	CXCONSUMER	114776	72217
2024-09-10 15:10:00.467	SQLN	PAGELATCH_EX	9507	668
2024-09-10 15:10:00.467	SQLN	CXROWSET_SYNC	3	72
2024-09-10 15:10:00.467	SQLN	SP_SERVER_DIAGNOSTICS_SLEEP	300001	1
2024-09-10 15:10:00.467	SQLN	SLEEP_TASK	151625	14893
2024-09-10 15:10:00.467	SQLN	REQUEST_FOR_DEADLOCK_SEARCH	300357	60
2024-09-10 15:10:00.467	SQLN	SESSION_WAIT_STATS_CHILDREN	420	362
2024-09-10 15:10:00.467	SQLN	BACKUPTHREAD	83	321
2024-09-10 15:10:00.467	SQLN	BROKER_TO_FLUSH	150120	145
2024-09-10 15:10:00.467	SQLN	DISPATCHER_QUEUE_SEMAPHORE	1195	112
2024-09-10 15:10:00.467	SQLN	DIRTY_PAGE_POLL	300195	2714
2024-09-10 15:10:00.467	SQLN	BACKUPIO	2918	2993
2024-09-10 15:10:00.467	SQLN	LATCH_EX	4739	2012
2024-09-10 15:10:00.467	SQLN	XE_DISPATCHER_JOIN	5	9
2024-09-10 15:10:00.467	SQLN	WRITELOG	4612	1586
2024-09-10 15:10:00.467	SQLN	LAZYWRITER_SLEEP	600434	694
2024-09-10 15:10:00.467	SQLN	SOS_SCHEDULER_YIELD	38890	128572
2024-09-10 15:10:00.467	SQLN	PAGELATCH_SH	7409	491
2024-09-10 15:10:00.467	SQLN	CHECKPOINT_QUEUE	298470	30
2024-09-10 15:10:00.467	SQLN	HADR_FILESTREAM_IOMGR_IOCOMPLETION	300237	584
2024-09-10 15:10:00.467	SQLN	ASYNC_NETWORK_IO	548	429
2024-09-10 15:15:00.920	SQLN	BROKER_TASK_STOP	300638	60
2024-09-10 15:15:00.920	SQLN	XE_TIMER_EVENT	299822	108
2024-09-10 15:15:00.920	SQLN	IO_COMPLETION	86	1176
2024-09-10 15:15:00.920	SQLN	LOGMGR_QUEUE	600573	8597
2024-09-10 15:15:00.920	SQLN	CXPACKET	313980	71993
2024-09-10 15:15:00.920	SQLN	CXCONSUMER	124632	114403
2024-09-10 15:15:00.920	SQLN	PAGELATCH_EX	18357	723
2024-09-10 15:15:00.920	SQLN	CXROWSET_SYNC	16	150
2024-09-10 15:15:00.920	SQLN	SP_SERVER_DIAGNOSTICS_SLEEP	300001	1
2024-09-10 15:15:00.920	SQLN	SLEEP_TASK	151147	16242
2024-09-10 15:15:00.920	SQLN	REQUEST_FOR_DEADLOCK_SEARCH	300436	60
2024-09-10 15:15:00.920	SQLN	SESSION_WAIT_STATS_CHILDREN	331	690
2024-09-10 15:15:00.920	SQLN	CMEMTHREAD	7	62
2024-09-10 15:15:00.920	SQLN	BROKER_TO_FLUSH	149531	146
2024-09-10 15:15:00.920	SQLN	DIRTY_PAGE_POLL	300470	2747
2024-09-10 15:15:00.920	SQLN	LATCH_EX	1968	3040
2024-09-10 15:15:00.920	SQLN	WRITELOG	1006	1937
2024-09-10 15:15:00.920	SQLN	LAZYWRITER_SLEEP	599568	594
2024-09-10 15:15:00.920	SQLN	SOS_SCHEDULER_YIELD	11505	135095
2024-09-10 15:15:00.920	SQLN	PAGELATCH_SH	22287	650
2024-09-10 15:15:00.920	SQLN	CHECKPOINT_QUEUE	300451	28
2024-09-10 15:15:00.920	SQLN	HADR_FILESTREAM_IOMGR_IOCOMPLETION	300059	586
2024-09-10 15:15:00.920	SQLN	ASYNC_NETWORK_IO	519	545
2024-09-10 15:20:00.620	SQLN	BROKER_TASK_STOP	295665	59
2024-09-10 15:20:00.620	SQLN	FT_IFTS_SCHEDULER_IDLE_WAIT	300074	5
2024-09-10 15:20:00.620	SQLN	XE_TIMER_EVENT	300207	108
2024-09-10 15:20:00.620	SQLN	IO_COMPLETION	92	802
2024-09-10 15:20:00.620	SQLN	EXECSYNC	5	5
2024-09-10 15:20:00.620	SQLN	LOGMGR_QUEUE	599124	7499
2024-09-10 15:20:00.620	SQLN	CXPACKET	251810	46208
2024-09-10 15:20:00.620	SQLN	CXCONSUMER	94394	73059
2024-09-10 15:20:00.620	SQLN	PAGELATCH_EX	16241	112
2024-09-10 15:20:00.620	SQLN	CXROWSET_SYNC	5	98
2024-09-10 15:20:00.620	SQLN	SP_SERVER_DIAGNOSTICS_SLEEP	300009	1
2024-09-10 15:20:00.620	SQLN	SLEEP_TASK	150245	16460
2024-09-10 15:20:00.620	SQLN	REQUEST_FOR_DEADLOCK_SEARCH	295380	59
2024-09-10 15:20:00.620	SQLN	SESSION_WAIT_STATS_CHILDREN	400	501
2024-09-10 15:20:00.620	SQLN	LCK_M_S	5	3
2024-09-10 15:20:00.620	SQLN	CMEMTHREAD	16	28
2024-09-10 15:20:00.620	SQLN	BROKER_TO_FLUSH	150556	145
2024-09-10 15:20:00.620	SQLN	DIRTY_PAGE_POLL	299684	2740
2024-09-10 15:20:00.620	SQLN	LATCH_EX	2006	1942
2024-09-10 15:20:00.620	SQLN	WRITELOG	680	1349
2024-09-10 15:20:00.620	SQLN	LAZYWRITER_SLEEP	599487	594
2024-09-10 15:20:00.620	SQLN	SOS_SCHEDULER_YIELD	13102	120263
2024-09-10 15:20:00.620	SQLN	PAGELATCH_SH	23236	465
2024-09-10 15:20:00.620	SQLN	CHECKPOINT_QUEUE	299699	24
2024-09-10 15:20:00.620	SQLN	HADR_FILESTREAM_IOMGR_IOCOMPLETION	300194	586
2024-09-10 15:20:00.620	SQLN	ASYNC_NETWORK_IO	628	427
2024-09-10 15:25:00.243	SQLN	SQLTRACE_INCREMENTAL_FLUSH_SLEEP	296896	74
2024-09-10 15:25:00.243	SQLN	BROKER_TASK_STOP	300718	61
2024-09-10 15:25:00.243	SQLN	XE_TIMER_EVENT	299813	107
2024-09-10 15:25:00.243	SQLN	IO_COMPLETION	597	1262
2024-09-10 15:25:00.243	SQLN	LOGMGR_QUEUE	598983	7775
2024-09-10 15:25:00.243	SQLN	CXPACKET	388214	67234
2024-09-10 15:25:00.243	SQLN	CXCONSUMER	145097	114022
2024-09-10 15:25:00.243	SQLN	PAGELATCH_EX	5745	135
2024-09-10 15:25:00.243	SQLN	CXROWSET_SYNC	10	153
2024-09-10 15:25:00.243	SQLN	SP_SERVER_DIAGNOSTICS_SLEEP	300002	1
2024-09-10 15:25:00.243	SQLN	SLEEP_TASK	151458	17878
2024-09-10 15:25:00.243	SQLN	REQUEST_FOR_DEADLOCK_SEARCH	300425	60
2024-09-10 15:25:00.243	SQLN	SESSION_WAIT_STATS_CHILDREN	443	693
2024-09-10 15:25:00.243	SQLN	CMEMTHREAD	1	29
2024-09-10 15:25:00.243	SQLN	BROKER_TO_FLUSH	149514	145
2024-09-10 15:25:00.243	SQLN	DIRTY_PAGE_POLL	299559	2739
2024-09-10 15:25:00.243	SQLN	LATCH_EX	5243	3161
2024-09-10 15:25:00.243	SQLN	WRITELOG	1219	1657
2024-09-10 15:25:00.243	SQLN	LAZYWRITER_SLEEP	599553	594
2024-09-10 15:25:00.243	SQLN	SOS_SCHEDULER_YIELD	12955	113235
2024-09-10 15:25:00.243	SQLN	PAGELATCH_SH	6894	416
2024-09-10 15:25:00.243	SQLN	CHECKPOINT_QUEUE	299624	20
2024-09-10 15:25:00.243	SQLN	HADR_FILESTREAM_IOMGR_IOCOMPLETION	299513	585
2024-09-10 15:25:00.243	SQLN	ASYNC_NETWORK_IO	602	576
2024-09-10 15:30:00.720	SQLN	BROKER_TASK_STOP	300690	60
2024-09-10 15:30:00.720	SQLN	XE_TIMER_EVENT	300187	108
2024-09-10 15:30:00.720	SQLN	IO_COMPLETION	373	774
2024-09-10 15:30:00.720	SQLN	LOGMGR_QUEUE	600668	7550
2024-09-10 15:30:00.720	SQLN	CXPACKET	275534	49852
2024-09-10 15:30:00.720	SQLN	CXCONSUMER	99710	73630
2024-09-10 15:30:00.720	SQLN	PAGELATCH_EX	11998	1013
2024-09-10 15:30:00.720	SQLN	CXROWSET_SYNC	50	85
2024-09-10 15:30:00.720	SQLN	SP_SERVER_DIAGNOSTICS_SLEEP	300003	1
2024-09-10 15:30:00.720	SQLN	SLEEP_TASK	151252	17016
2024-09-10 15:30:00.720	SQLN	REQUEST_FOR_DEADLOCK_SEARCH	300420	60
2024-09-10 15:30:00.720	SQLN	SESSION_WAIT_STATS_CHILDREN	201	449
2024-09-10 15:30:00.720	SQLN	CMEMTHREAD	4	14
2024-09-10 15:30:00.720	SQLN	BROKER_TO_FLUSH	150577	146
2024-09-10 15:30:00.720	SQLN	DIRTY_PAGE_POLL	300444	2747
2024-09-10 15:30:00.720	SQLN	LATCH_EX	2435	2196
2024-09-10 15:30:00.720	SQLN	PAGELATCH_UP	6	16
2024-09-10 15:30:00.720	SQLN	WRITELOG	684	1367
2024-09-10 15:30:00.720	SQLN	LAZYWRITER_SLEEP	601429	596
2024-09-10 15:30:00.720	SQLN	SOS_SCHEDULER_YIELD	9641	125006
2024-09-10 15:30:00.720	SQLN	PAGELATCH_SH	7594	449
2024-09-10 15:30:00.720	SQLN	CHECKPOINT_QUEUE	300467	22
2024-09-10 15:30:00.720	SQLN	HADR_FILESTREAM_IOMGR_IOCOMPLETION	300575	587
2024-09-10 15:30:00.720	SQLN	ASYNC_NETWORK_IO	711	402
2024-09-10 15:35:00.050	SQLN	SLEEP_BPOOL_FLUSH	452	157
2024-09-10 15:35:00.050	SQLN	BROKER_TASK_STOP	45196	8
2024-09-10 15:35:00.050	SQLN	LATCH_SH	5	62
2024-09-10 15:35:00.050	SQLN	XE_TIMER_EVENT	299804	107
2024-09-10 15:35:00.050	SQLN	IO_COMPLETION	119	1278
2024-09-10 15:35:00.050	SQLN	LOGBUFFER	361	24
2024-09-10 15:35:00.050	SQLN	LCK_M_IX	1	3
2024-09-10 15:35:00.050	SQLN	EXECSYNC	99787	70
2024-09-10 15:35:00.050	SQLN	LOGMGR_QUEUE	597302	19637
2024-09-10 15:35:00.050	SQLN	CXPACKET	618692	99239
2024-09-10 15:35:00.050	SQLN	CXCONSUMER	329332	145716
2024-09-10 15:35:00.050	SQLN	PAGELATCH_EX	29594	518738
2024-09-10 15:35:00.050	SQLN	CXROWSET_SYNC	154	153
2024-09-10 15:35:00.050	SQLN	SP_SERVER_DIAGNOSTICS_SLEEP	299999	763
2024-09-10 15:35:00.050	SQLN	SLEEP_TASK	158421	27299
2024-09-10 15:35:00.050	SQLN	REQUEST_FOR_DEADLOCK_SEARCH	300437	60
2024-09-10 15:35:00.050	SQLN	SESSION_WAIT_STATS_CHILDREN	666	956
2024-09-10 15:35:00.050	SQLN	LCK_M_S	165439	22
2024-09-10 15:35:00.050	SQLN	CMEMTHREAD	9	71
2024-09-10 15:35:00.050	SQLN	BROKER_TO_FLUSH	149487	145
2024-09-10 15:35:00.050	SQLN	DIRTY_PAGE_POLL	299245	2736
2024-09-10 15:35:00.050	SQLN	LATCH_EX	8489	7599
2024-09-10 15:35:00.050	SQLN	PAGELATCH_UP	4	19
2024-09-10 15:35:00.050	SQLN	WRITELOG	1384	1809
2024-09-10 15:35:00.050	SQLN	LAZYWRITER_SLEEP	597012	2016
2024-09-10 15:35:00.050	SQLN	SOS_SCHEDULER_YIELD	19914	139266
2024-09-10 15:35:00.050	SQLN	PAGELATCH_SH	15306	741
2024-09-10 15:35:00.050	SQLN	CHECKPOINT_QUEUE	295162	26
2024-09-10 15:35:00.050	SQLN	BROKER_EVENTHANDLER	1828310	1
2024-09-10 15:35:00.050	SQLN	HADR_FILESTREAM_IOMGR_IOCOMPLETION	299138	584
2024-09-10 15:35:00.050	SQLN	ASYNC_NETWORK_IO	562	432
2024-09-10 15:40:00.527	SQLN	SQLTRACE_INCREMENTAL_FLUSH_SLEEP	300931	75
2024-09-10 15:40:00.527	SQLN	XE_TIMER_EVENT	300185	108
2024-09-10 15:40:00.527	SQLN	IO_COMPLETION	3093	845
2024-09-10 15:40:00.527	SQLN	LOGMGR_QUEUE	600640	7841
2024-09-10 15:40:00.527	SQLN	CXPACKET	329393	53171
2024-09-10 15:40:00.527	SQLN	CXCONSUMER	118163	73888
2024-09-10 15:40:00.527	SQLN	PAGELATCH_EX	13193	228
2024-09-10 15:40:00.527	SQLN	CXROWSET_SYNC	32	64
2024-09-10 15:40:00.527	SQLN	SP_SERVER_DIAGNOSTICS_SLEEP	300013	2
2024-09-10 15:40:00.527	SQLN	SLEEP_TASK	152231	16761
2024-09-10 15:40:00.527	SQLN	REQUEST_FOR_DEADLOCK_SEARCH	300465	60
2024-09-10 15:40:00.527	SQLN	SESSION_WAIT_STATS_CHILDREN	216	370
2024-09-10 15:40:00.527	SQLN	LCK_M_X	5	3
2024-09-10 15:40:00.527	SQLN	CMEMTHREAD	12	41
2024-09-10 15:40:00.527	SQLN	BROKER_TO_FLUSH	150558	146
2024-09-10 15:40:00.527	SQLN	DIRTY_PAGE_POLL	300459	2747
2024-09-10 15:40:00.527	SQLN	LATCH_EX	3938	1682
2024-09-10 15:40:00.527	SQLN	PAGELATCH_UP	1	32
2024-09-10 15:40:00.527	SQLN	WRITELOG	1114	1437
2024-09-10 15:40:00.527	SQLN	LAZYWRITER_SLEEP	601516	596
2024-09-10 15:40:00.527	SQLN	SOS_SCHEDULER_YIELD	29840	120996
2024-09-10 15:40:00.527	SQLN	PAGELATCH_SH	12083	613
2024-09-10 15:40:00.527	SQLN	CHECKPOINT_QUEUE	300423	22
2024-09-10 15:40:00.527	SQLN	HADR_FILESTREAM_IOMGR_IOCOMPLETION	300470	587
2024-09-10 15:40:00.527	SQLN	ASYNC_NETWORK_IO	628	515
2024-09-10 15:45:00.210	SQLN	XE_TIMER_EVENT	299813	107
2024-09-10 15:45:00.210	SQLN	IO_COMPLETION	930	1322
2024-09-10 15:45:00.210	SQLN	EXECSYNC	1	12
2024-09-10 15:45:00.210	SQLN	LOGMGR_QUEUE	599001	9093
2024-09-10 15:45:00.210	SQLN	CXPACKET	537847	77873
2024-09-10 15:45:00.210	SQLN	CXCONSUMER	192852	107916
2024-09-10 15:45:00.210	SQLN	PAGELATCH_EX	22425	417
2024-09-10 15:45:00.210	SQLN	CXROWSET_SYNC	5	107
2024-09-10 15:45:00.210	SQLN	SP_SERVER_DIAGNOSTICS_SLEEP	300005	1
2024-09-10 15:45:00.210	SQLN	SLEEP_TASK	152381	16922
2024-09-10 15:45:00.210	SQLN	REQUEST_FOR_DEADLOCK_SEARCH	300358	60
2024-09-10 15:45:00.210	SQLN	SESSION_WAIT_STATS_CHILDREN	427	501
2024-09-10 15:45:00.210	SQLN	LCK_M_U	8	3
2024-09-10 15:45:00.210	SQLN	CMEMTHREAD	12	25
2024-09-10 15:45:00.210	SQLN	BROKER_TO_FLUSH	149548	145
2024-09-10 15:45:00.210	SQLN	DIRTY_PAGE_POLL	299715	2740
2024-09-10 15:45:00.210	SQLN	LATCH_EX	9459	3113
2024-09-10 15:45:00.210	SQLN	WRITELOG	1303	2153
2024-09-10 15:45:00.210	SQLN	LAZYWRITER_SLEEP	599547	594
2024-09-10 15:45:00.210	SQLN	SOS_SCHEDULER_YIELD	25647	138018
2024-09-10 15:45:00.210	SQLN	PAGELATCH_SH	20513	586
2024-09-10 15:45:00.210	SQLN	CHECKPOINT_QUEUE	299721	32
2024-09-10 15:45:00.210	SQLN	HADR_FILESTREAM_IOMGR_IOCOMPLETION	299663	585
2024-09-10 15:45:00.210	SQLN	ASYNC_NETWORK_IO	430	468
2024-09-10 15:50:00.763	SQLN	XE_TIMER_EVENT	300186	108
2024-09-10 15:50:00.763	SQLN	IO_COMPLETION	71	764
2024-09-10 15:50:00.763	SQLN	LOGMGR_QUEUE	600731	8836
2024-09-10 15:50:00.763	SQLN	CXPACKET	217197	43914
2024-09-10 15:50:00.763	SQLN	CXCONSUMER	88550	75635
2024-09-10 15:50:00.763	SQLN	PAGELATCH_EX	26206	280
2024-09-10 15:50:00.763	SQLN	CXROWSET_SYNC	7	97
2024-09-10 15:50:00.763	SQLN	SP_SERVER_DIAGNOSTICS_SLEEP	300006	1
2024-09-10 15:50:00.763	SQLN	SLEEP_TASK	151016	16090
2024-09-10 15:50:00.763	SQLN	REQUEST_FOR_DEADLOCK_SEARCH	300375	60
2024-09-10 15:50:00.763	SQLN	SESSION_WAIT_STATS_CHILDREN	221	474
2024-09-10 15:50:00.763	SQLN	LCK_M_S	988	6
2024-09-10 15:50:00.763	SQLN	CMEMTHREAD	6	41
2024-09-10 15:50:00.763	SQLN	BROKER_TO_FLUSH	150549	146
2024-09-10 15:50:00.763	SQLN	DIRTY_PAGE_POLL	300568	2748
2024-09-10 15:50:00.763	SQLN	LATCH_EX	1595	2198
2024-09-10 15:50:00.763	SQLN	PAGELATCH_UP	1	18
2024-09-10 15:50:00.763	SQLN	WRITELOG	1185	1856
2024-09-10 15:50:00.763	SQLN	LAZYWRITER_SLEEP	601477	596
2024-09-10 15:50:00.763	SQLN	SOS_SCHEDULER_YIELD	11741	134653
2024-09-10 15:50:00.763	SQLN	PAGELATCH_SH	16172	629
2024-09-10 15:50:00.763	SQLN	CHECKPOINT_QUEUE	300505	27
2024-09-10 15:50:00.763	SQLN	HADR_FILESTREAM_IOMGR_IOCOMPLETION	300672	588
2024-09-10 15:50:00.763	SQLN	QDS_PERSIST_TASK_MAIN_LOOP_SLEEP	300022	5
2024-09-10 15:50:00.763	SQLN	ASYNC_NETWORK_IO	818	415
2024-09-10 15:55:00.133	SQLN	XE_TIMER_EVENT	299810	107
2024-09-10 15:55:00.133	SQLN	IO_COMPLETION	109	1153
2024-09-10 15:55:00.133	SQLN	LOGMGR_QUEUE	598403	8718
2024-09-10 15:55:00.133	SQLN	CXPACKET	463312	65876
2024-09-10 15:55:00.133	SQLN	CXCONSUMER	206486	114578
2024-09-10 15:55:00.133	SQLN	PAGELATCH_EX	29464	823
2024-09-10 15:55:00.133	SQLN	CXROWSET_SYNC	4	91
2024-09-10 15:55:00.133	SQLN	SP_SERVER_DIAGNOSTICS_SLEEP	299999	561
2024-09-10 15:55:00.133	SQLN	SLEEP_TASK	151459	16565
2024-09-10 15:55:00.133	SQLN	REQUEST_FOR_DEADLOCK_SEARCH	300385	60
2024-09-10 15:55:00.133	SQLN	SESSION_WAIT_STATS_CHILDREN	309	566
2024-09-10 15:55:00.133	SQLN	CMEMTHREAD	13	44
2024-09-10 15:55:00.133	SQLN	BROKER_TO_FLUSH	149534	145
2024-09-10 15:55:00.133	SQLN	DIRTY_PAGE_POLL	299351	2737
2024-09-10 15:55:00.133	SQLN	LATCH_EX	7720	3241
2024-09-10 15:55:00.133	SQLN	PAGELATCH_UP	4	10
2024-09-10 15:55:00.133	SQLN	WRITELOG	1247	1969
2024-09-10 15:55:00.133	SQLN	LAZYWRITER_SLEEP	597539	592
2024-09-10 15:55:00.133	SQLN	SOS_SCHEDULER_YIELD	23920	131756
2024-09-10 15:55:00.133	SQLN	PAGELATCH_SH	30494	553
2024-09-10 15:55:00.133	SQLN	CHECKPOINT_QUEUE	299371	23
2024-09-10 15:55:00.133	SQLN	HADR_FILESTREAM_IOMGR_IOCOMPLETION	299174	585
2024-09-10 15:55:00.133	SQLN	ASYNC_NETWORK_IO	572	505
2024-09-10 16:00:00.643	SQLN	SQLTRACE_INCREMENTAL_FLUSH_SLEEP	301042	75
2024-09-10 16:00:00.643	SQLN	SLEEP_BPOOL_FLUSH	76	60
2024-09-10 16:00:00.643	SQLN	XE_TIMER_EVENT	300190	108
2024-09-10 16:00:00.643	SQLN	IO_COMPLETION	1617	1219
2024-09-10 16:00:00.643	SQLN	EXECSYNC	5	12
2024-09-10 16:00:00.643	SQLN	LOGMGR_QUEUE	600609	9369
2024-09-10 16:00:00.643	SQLN	CXPACKET	289494	48327
2024-09-10 16:00:00.643	SQLN	CXCONSUMER	95280	71597
2024-09-10 16:00:00.643	SQLN	PAGELATCH_EX	31078	1963
2024-09-10 16:00:00.643	SQLN	CXROWSET_SYNC	4	72
2024-09-10 16:00:00.643	SQLN	SP_SERVER_DIAGNOSTICS_SLEEP	300002	1
2024-09-10 16:00:00.643	SQLN	SLEEP_TASK	151167	16041
2024-09-10 16:00:00.643	SQLN	REQUEST_FOR_DEADLOCK_SEARCH	300457	60
2024-09-10 16:00:00.643	SQLN	SESSION_WAIT_STATS_CHILDREN	262	486
2024-09-10 16:00:00.643	SQLN	LCK_M_S	3560	17
2024-09-10 16:00:00.643	SQLN	CMEMTHREAD	5	22
2024-09-10 16:00:00.643	SQLN	BROKER_TO_FLUSH	149513	146
