TimeGenerated	LogicalServerName_s	database_id	file_id	num_of_reads	num_of_writes	num_of_bytes_read	num_of_bytes_written	io_stall_read_ms	io_stall_write_ms	io_stall_ms	reads_per_second	writes_per_second	database_name	name	filename
2024-09-09 22:15:00.347	SQLN	1	1	0	15	0	139264	0	22	22	0.000	0.050	master	master	I:\SQL SERVER\MSSQL13.MSSQLSERVER\MSSQL\DATA\master.mdf
2024-09-09 22:15:00.347	SQLN	1	2	0	24	0	59904	0	309	309	0.000	0.080	master	mastlog	I:\SQL SERVER\MSSQL13.MSSQLSERVER\MSSQL\DATA\mastlog.ldf
2024-09-09 22:15:00.347	SQLN	2	1	0	3	0	24576	0	14	14	0.000	0.010	tempdb	tempdev	T:\TEMPDB_DATA\tempdb.mdf
2024-09-09 22:15:00.347	SQLN	2	2	0	1724	0	105297920	0	9122	9122	0.000	5.754	tempdb	templog	T:\TEMPDB_DATA\templog.ldf
2024-09-09 22:15:00.347	SQLN	3	1	0	1	0	8192	0	7	7	0.000	0.003	model	modeldev	I:\SQL SERVER\MSSQL13.MSSQLSERVER\MSSQL\DATA\model.mdf
2024-09-09 22:15:00.347	SQLN	3	2	0	4	0	10752	0	23	23	0.000	0.013	model	modellog	I:\SQL SERVER\MSSQL13.MSSQLSERVER\MSSQL\DATA\modellog.ldf
2024-09-09 22:15:00.347	SQLN	4	1	69	1	565248	8192	164	13	177	0.230	0.003	msdb	MSDBData	I:\SQL SERVER\MSSQL13.MSSQLSERVER\MSSQL\DATA\MSDBData.mdf
2024-09-09 22:15:00.347	SQLN	4	2	0	278	0	356352	0	3982	3982	0.000	0.928	msdb	MSDBLog	I:\SQL SERVER\MSSQL13.MSSQLSERVER\MSSQL\DATA\MSDBLog.ldf
2024-09-09 22:15:00.347	SQLN	5	1	1035	156	133439488	1302528	3526	1373	4899	3.455	0.521	TTQM	TESTDatos	M:\MDF_DATA\TTQM.mdf
2024-09-09 22:15:00.347	SQLN	5	2	0	19634	0	10567168	0	22119	22119	0.000	65.535	TTQM	QQAT11XX	L:\LDF_DATA\TTQM_1.ldf
2024-09-09 22:15:00.347	SQLN	6	1	0	1	0	8192	0	20	20	0.000	0.003	SALES_DATA	SALES_DATA	M:\MDF_DATA\SALES_DATA.mdf
2024-09-09 22:15:00.347	SQLN	6	2	0	4	0	12288	0	10	10	0.000	0.013	SALES_DATA	SALES_DATA_log	L:\LDF_DATA\SALES_DATA_1.ldf
2024-09-09 22:15:00.347	SQLN	7	1	0	1	0	8192	0	3	3	0.000	0.003	FLEX_4_12_0_4	FLEX_4_12_0_4	M:\MDF_DATA\FLEX_20230405012602_Data.mdf
2024-09-09 22:15:00.347	SQLN	7	2	0	4	0	12288	0	52	52	0.000	0.013	FLEX_4_12_0_4	FLEX_4_12_0_4_log	M:\MDF_DATA\FLEX_20230405012602_Log.ldf
2024-09-09 22:15:00.347	SQLN	8	1	0	1	0	8192	0	4	4	0.000	0.003	SALES_TWO	SALES_TWO	M:\MDF_DATA\SALES_TWO.mdf
2024-09-09 22:15:00.347	SQLN	8	2	0	4	0	12288	0	58	58	0.000	0.013	SALES_TWO	SALES_TWO_log	L:\LDF_DATA\SALES_TWO_log.ldf
2024-09-09 22:15:00.347	SQLN	10	1	0	1	0	8192	0	14	14	0.000	0.003	FICHAJE	FICHAJE_data	M:\MDF_DATA\FICHAJE.mdf
2024-09-09 22:15:00.347	SQLN	10	2	0	4	0	12288	0	27	27	0.000	0.013	FICHAJE	FICHAJE_log	L:\LDF_DATA\FICHAJE_1.ldf
2024-09-09 22:15:00.347	SQLN	11	1	0	1	0	8192	0	11	11	0.000	0.003	INVESTM	TESTDatos	M:\MDF_DATA\INVESTM.mdf
2024-09-09 22:15:00.347	SQLN	11	2	0	4	0	12288	0	33	33	0.000	0.013	INVESTM	QQAT11XX	L:\LDF_DATA\INVESTM.ldf
2024-09-09 22:15:00.347	SQLN	12	1	0	1	0	8192	0	13	13	0.000	0.003	DB1	ASPAHORA_Data	M:\MDF_DATA\DB1.mdf
2024-09-09 22:15:00.347	SQLN	12	2	0	4	0	12288	0	81	81	0.000	0.013	DB1	ASPAHORA_Log	L:\LDF_DATA\DB1_log.ldf
2024-09-09 22:15:00.347	SQLN	14	1	0	1	0	8192	0	12	12	0.000	0.003	QQAT11XX_B1	CRM_IC	M:\MDF_DATA\QQAT11XX_B1.mdf
2024-09-09 22:15:00.347	SQLN	14	2	0	4	0	12288	0	10	10	0.000	0.013	QQAT11XX_B1	CRM_IC_log	L:\LDF_DATA\QQAT11XX_B1_1.ldf
2024-09-09 22:15:00.347	SQLN	15	1	0	7	0	57344	0	17	17	0.000	0.023	QA	QA	M:\MDF_DATA\QA.mdf
2024-09-09 22:15:00.347	SQLN	15	2	0	6	0	20992	0	33	33	0.000	0.020	QA	QA_log	L:\LDF_DATA\QA_log.ldf
2024-09-09 22:15:00.347	SQLN	16	1	0	10	0	204800	0	5	5	0.000	0.033	VERNE	VERNE	M:\MDF_DATA\VERNE.mdf
2024-09-09 22:15:00.347	SQLN	16	2	0	32	0	603648	0	121	121	0.000	0.107	VERNE	VERNE_log	L:\LDF_DATA\VERNE_log.ldf
2024-09-09 22:15:00.347	SQLN	19	1	0	1	0	8192	0	7	7	0.000	0.003	PHCPortugal	PHCPortugal	M:\MDF_DATA\PHCPortugal.mdf
2024-09-09 22:15:00.347	SQLN	19	2	0	4	0	12288	0	21	21	0.000	0.013	PHCPortugal	PHCPortugal_log	L:\LDF_DATA\PHCPortugal_log.ldf
2024-09-09 22:15:00.347	SQLN	20	1	0	1	0	8192	0	14	14	0.000	0.003	QRM_IC	Esquema_3_1_0_14	M:\MDF_DATA\QRM_IC_Data.mdf
2024-09-09 22:15:00.347	SQLN	20	2	0	4	0	12288	0	20	20	0.000	0.013	QRM_IC	Esquema_3_1_0_14_log	L:\LDF_DATA\QRM_IC_Log.ldf
2024-09-09 22:15:00.347	SQLN	22	1	0	1	0	8192	0	15	15	0.000	0.003	FLEX_IC	FLEX_4_13_0_1	M:\MDF_DATA\FLEX_20230405063654_Data.mdf
2024-09-09 22:15:00.347	SQLN	22	2	0	67	0	319488	0	96	96	0.000	0.224	FLEX_IC	FLEX_4_13_0_1_log	M:\MDF_DATA\FLEX_20230405063654_Log.ldf
2024-09-09 22:15:00.347	SQLN	23	1	0	1	0	8192	0	9	9	0.000	0.003	FLEXYMAN_IC	FLEXYMAN_IC	M:\MDF_DATA\FLEXYMAN_20220315035740.mdf
2024-09-09 22:15:00.347	SQLN	23	2	0	4	0	12288	0	32	32	0.000	0.013	FLEXYMAN_IC	FLEXYMAN_IC_log	M:\MDF_DATA\FLEXYMAN_20220315035740.ldf
2024-09-09 22:15:00.347	SQLN	24	1	0	1	0	8192	0	27	27	0.000	0.003	CLQR	CLQR	M:\MDF_DATA\CLQR_Primary.mdf
2024-09-09 22:15:00.347	SQLN	24	2	0	4	0	12288	0	25	25	0.000	0.013	CLQR	CLQR_log	L:\LDF_DATA\CLQR_Primary.ldf
2024-09-09 22:15:00.347	SQLN	32	1	0	1	0	8192	0	6	6	0.000	0.003	TTQM_PDAFLX_IC	TQMST_2_1_4_3	M:\MDF_DATA\TQMST_20220810102959_Data.mdf
2024-09-09 22:15:00.347	SQLN	32	2	0	4	0	12288	0	18	18	0.000	0.013	TTQM_PDAFLX_IC	TQMST_2_1_4_3_log	M:\MDF_DATA\TQMST_20220810102959_Log.ldf
2024-09-09 22:15:00.347	SQLN	33	1	0	1	0	8192	0	15	15	0.000	0.003	DOCUWARE_DATOS	DOCUWARE_DATOS	M:\MDF_DATA\DOCUWARE_DATOS.mdf
2024-09-09 22:15:00.347	SQLN	33	2	0	4	0	12288	0	34	34	0.000	0.013	DOCUWARE_DATOS	DOCUWARE_DATOS_log	L:\LDF_DATA\DOCUWARE_DATOS_log.ldf
2024-09-09 22:15:00.347	SQLN	34	1	0	1	0	8192	0	10	10	0.000	0.003	CLQR_IC_old	CLQR_IC2	M:\MDF_DATA\CLQR_IC2_Primary.mdf
2024-09-09 22:15:00.347	SQLN	34	2	0	4	0	12800	0	24	24	0.000	0.013	CLQR_IC_old	CLQR_IC2_log	L:\LDF_DATA\CLQR_IC2_Primary.ldf
2024-09-09 22:15:00.347	SQLN	35	1	0	1	0	8192	0	1	1	0.000	0.003	CLQR_IC	CLQR_IC	M:\MDF_DATA\CLQR_20230306031312.mdf
2024-09-09 22:15:00.347	SQLN	35	2	0	4	0	12800	0	21	21	0.000	0.013	CLQR_IC	CLQR_IC_log	M:\MDF_DATA\CLQR_20230306031312.ldf
2024-09-09 22:15:00.347	SQLN	41	1	0	1	0	8192	0	11	11	0.000	0.003	TQMST_FLEXY_IC	TQMST_2_1_31_1	M:\MDF_DATA\TQMST_20230315021950_Data.mdf
2024-09-09 22:15:00.347	SQLN	41	2	0	4	0	12288	0	22	22	0.000	0.013	TQMST_FLEXY_IC	TQMST_2_1_31_1_log	M:\MDF_DATA\TQMST_20230315021950_Log.ldf
2024-09-09 22:15:00.347	SQLN	43	1	0	1	0	8192	0	3	3	0.000	0.003	iJMT_Vistas	iJMT_Vistas	M:\MDF_DATA\iJMT_Vistas.mdf
2024-09-09 22:15:00.347	SQLN	43	2	0	4	0	12288	0	32	32	0.000	0.013	iJMT_Vistas	iJMT_Vistas_log	L:\LDF_DATA\iJMT_Vistas_log.ldf
2024-09-09 22:50:00.543	SQLN	2	2	0	4	0	245760	0	3	3	0.000	0.013	tempdb	templog	T:\TEMPDB_DATA\templog.ldf
2024-09-09 22:50:00.543	SQLN	4	2	0	228	0	197120	0	71	71	0.000	0.761	msdb	MSDBLog	I:\SQL SERVER\MSSQL13.MSSQLSERVER\MSSQL\DATA\MSDBLog.ldf
2024-09-09 22:50:00.543	SQLN	5	2	0	915	0	758784	0	391	391	0.000	3.053	TTQM	QQAT11XX	L:\LDF_DATA\TTQM_1.ldf
2024-09-09 22:50:00.543	SQLN	16	1	0	2	0	139264	0	0	0	0.000	0.007	VERNE	VERNE	M:\MDF_DATA\VERNE.mdf
2024-09-09 22:50:00.543	SQLN	16	2	0	14	0	276992	0	5	5	0.000	0.047	VERNE	VERNE_log	L:\LDF_DATA\VERNE_log.ldf
2024-09-09 22:50:00.543	SQLN	22	2	0	59	0	262656	0	23	23	0.000	0.197	FLEX_IC	FLEX_4_13_0_1_log	M:\MDF_DATA\FLEX_20230405063654_Log.ldf
2024-09-09 23:00:00.433	SQLN	2	1	42	41	2686976	2686976	17	23	40	0.140	0.137	tempdb	tempdev	T:\TEMPDB_DATA\tempdb.mdf
2024-09-09 23:00:00.433	SQLN	2	2	0	7	0	430080	0	4	4	0.000	0.023	tempdb	templog	T:\TEMPDB_DATA\templog.ldf
2024-09-09 23:00:00.433	SQLN	2	3	21	21	1376256	1376256	8	14	22	0.070	0.070	tempdb	temp2	T:\TEMPDB_DATA\temp_mssql_2.ndf
2024-09-09 23:00:00.433	SQLN	2	4	21	21	1376256	1376256	9	15	24	0.070	0.070	tempdb	temp3	T:\TEMPDB_DATA\temp_mssql_3.ndf
2024-09-09 23:00:00.433	SQLN	2	5	21	21	1376256	1376256	8	15	23	0.070	0.070	tempdb	temp4	T:\TEMPDB_DATA\temp_mssql_4.ndf
2024-09-09 23:00:00.433	SQLN	2	6	21	21	1376256	1376256	8	11	19	0.070	0.070	tempdb	temp5	T:\TEMPDB_DATA\temp_mssql_5.ndf
2024-09-09 23:00:00.433	SQLN	2	7	21	21	1376256	1376256	9	10	19	0.070	0.070	tempdb	temp6	T:\TEMPDB_DATA\temp_mssql_6.ndf
2024-09-09 23:00:00.433	SQLN	2	8	21	21	1376256	1376256	8	12	20	0.070	0.070	tempdb	temp7	T:\TEMPDB_DATA\temp_mssql_7.ndf
2024-09-09 23:00:00.433	SQLN	2	9	21	21	1376256	1376256	9	11	20	0.070	0.070	tempdb	temp8	T:\TEMPDB_DATA\temp_mssql_8.ndf
2024-09-09 23:00:00.433	SQLN	4	2	0	215	0	188928	0	67	67	0.000	0.718	msdb	MSDBLog	I:\SQL SERVER\MSSQL13.MSSQLSERVER\MSSQL\DATA\MSDBLog.ldf
2024-09-09 23:00:00.433	SQLN	5	1	1	0	8192	0	1	0	1	0.003	0.000	TTQM	TESTDatos	M:\MDF_DATA\TTQM.mdf
2024-09-09 23:00:00.433	SQLN	5	2	0	912	0	754688	0	372	372	0.000	3.045	TTQM	QQAT11XX	L:\LDF_DATA\TTQM_1.ldf
2024-09-09 23:00:00.433	SQLN	16	1	0	1	0	131072	0	1	1	0.000	0.003	VERNE	VERNE	M:\MDF_DATA\VERNE.mdf
2024-09-09 23:00:00.433	SQLN	16	2	0	13	0	340992	0	5	5	0.000	0.043	VERNE	VERNE_log	L:\LDF_DATA\VERNE_log.ldf
2024-09-09 21:35:00.930	SQLN	2	1	362	349	22773760	22773760	442	346	788	1.205	1.161	tempdb	tempdev	T:\TEMPDB_DATA\tempdb.mdf
2024-09-09 21:35:00.930	SQLN	2	2	0	30	0	1843200	0	16	16	0.000	0.100	tempdb	templog	T:\TEMPDB_DATA\templog.ldf
2024-09-09 21:35:00.930	SQLN	2	3	122	119	7733248	7733248	143	116	259	0.406	0.396	tempdb	temp2	T:\TEMPDB_DATA\temp_mssql_2.ndf
2024-09-09 21:35:00.930	SQLN	2	4	119	116	7561216	7561216	137	129	266	0.396	0.386	tempdb	temp3	T:\TEMPDB_DATA\temp_mssql_3.ndf
2024-09-09 21:35:00.930	SQLN	2	5	119	115	7528448	7528448	134	120	254	0.396	0.383	tempdb	temp4	T:\TEMPDB_DATA\temp_mssql_4.ndf
2024-09-09 21:35:00.930	SQLN	2	6	121	117	7618560	7618560	141	113	254	0.403	0.389	tempdb	temp5	T:\TEMPDB_DATA\temp_mssql_5.ndf
2024-09-09 21:35:00.930	SQLN	2	7	143	139	8945664	8945664	211	123	334	0.476	0.463	tempdb	temp6	T:\TEMPDB_DATA\temp_mssql_6.ndf
2024-09-09 21:35:00.930	SQLN	2	8	145	140	9076736	9076736	183	147	330	0.483	0.466	tempdb	temp7	T:\TEMPDB_DATA\temp_mssql_7.ndf
2024-09-09 21:35:00.930	SQLN	2	9	160	154	10092544	10092544	182	168	350	0.532	0.512	tempdb	temp8	T:\TEMPDB_DATA\temp_mssql_8.ndf
2024-09-09 21:35:00.930	SQLN	4	2	0	268	0	248832	0	89	89	0.000	0.892	msdb	MSDBLog	I:\SQL SERVER\MSSQL13.MSSQLSERVER\MSSQL\DATA\MSDBLog.ldf
2024-09-09 21:35:00.930	SQLN	5	1	0	2096	0	211836928	0	1754	1754	0.000	6.975	TTQM	TESTDatos	M:\MDF_DATA\TTQM.mdf
2024-09-09 21:35:00.930	SQLN	5	2	0	11155	0	629701632	0	4535	4535	0.000	37.121	TTQM	QQAT11XX	L:\LDF_DATA\TTQM_1.ldf
2024-09-09 21:35:00.930	SQLN	16	1	0	1	0	131072	0	1	1	0.000	0.003	VERNE	VERNE	M:\MDF_DATA\VERNE.mdf
2024-09-09 21:35:00.930	SQLN	16	2	0	16	0	455168	0	5	5	0.000	0.053	VERNE	VERNE_log	L:\LDF_DATA\VERNE_log.ldf
2024-09-09 21:35:00.930	SQLN	22	2	0	61	0	289792	0	24	24	0.000	0.203	FLEX_IC	FLEX_4_13_0_1_log	M:\MDF_DATA\FLEX_20230405063654_Log.ldf
2024-09-09 23:00:00.433	SQLN	22	2	0	64	0	345088	0	24	24	0.000	0.214	FLEX_IC	FLEX_4_13_0_1_log	M:\MDF_DATA\FLEX_20230405063654_Log.ldf
2024-09-09 23:35:00.950	SQLN	2	1	53	53	3260416	3260416	161	54	215	0.176	0.176	tempdb	tempdev	T:\TEMPDB_DATA\tempdb.mdf
2024-09-09 23:35:00.950	SQLN	2	2	0	20	0	1228288	0	11	11	0.000	0.067	tempdb	templog	T:\TEMPDB_DATA\templog.ldf
2024-09-09 23:35:00.950	SQLN	2	3	18	18	1081344	1081344	57	17	74	0.060	0.060	tempdb	temp2	T:\TEMPDB_DATA\temp_mssql_2.ndf
2024-09-09 23:35:00.950	SQLN	2	4	18	18	1179648	1179648	45	20	65	0.060	0.060	tempdb	temp3	T:\TEMPDB_DATA\temp_mssql_3.ndf
2024-09-09 23:35:00.950	SQLN	2	5	20	17	1114112	1114112	58	18	76	0.067	0.057	tempdb	temp4	T:\TEMPDB_DATA\temp_mssql_4.ndf
2024-09-09 23:35:00.950	SQLN	2	6	18	18	1155072	1155072	61	19	80	0.060	0.060	tempdb	temp5	T:\TEMPDB_DATA\temp_mssql_5.ndf
2024-09-09 23:35:00.950	SQLN	2	7	19	17	1114112	1114112	56	19	75	0.063	0.057	tempdb	temp6	T:\TEMPDB_DATA\temp_mssql_6.ndf
2024-09-09 23:35:00.950	SQLN	2	8	19	18	1179648	1179648	55	20	75	0.063	0.060	tempdb	temp7	T:\TEMPDB_DATA\temp_mssql_7.ndf
2024-09-09 23:35:00.950	SQLN	2	9	17	17	1114112	1114112	52	19	71	0.057	0.057	tempdb	temp8	T:\TEMPDB_DATA\temp_mssql_8.ndf
2024-09-09 23:35:00.950	SQLN	4	2	0	203	0	182272	0	60	60	0.000	0.676	msdb	MSDBLog	I:\SQL SERVER\MSSQL13.MSSQLSERVER\MSSQL\DATA\MSDBLog.ldf
2024-09-09 23:35:00.950	SQLN	5	1	22	0	2211840	0	424	0	424	0.073	0.000	TTQM	TESTDatos	M:\MDF_DATA\TTQM.mdf
2024-09-09 23:35:00.950	SQLN	5	2	0	924	0	864256	0	417	417	0.000	3.075	TTQM	QQAT11XX	L:\LDF_DATA\TTQM_1.ldf
2024-09-09 23:35:00.950	SQLN	16	1	0	62	0	1097728	0	17	17	0.000	0.206	VERNE	VERNE	M:\MDF_DATA\VERNE.mdf
2024-09-09 23:35:00.950	SQLN	16	2	0	16	0	312320	0	5	5	0.000	0.053	VERNE	VERNE_log	L:\LDF_DATA\VERNE_log.ldf
2024-09-09 23:35:00.950	SQLN	22	2	0	63	0	295936	0	25	25	0.000	0.210	FLEX_IC	FLEX_4_13_0_1_log	M:\MDF_DATA\FLEX_20230405063654_Log.ldf
2024-09-09 23:55:00.230	SQLN	2	2	0	5	0	307200	0	2	2	0.000	0.017	tempdb	templog	T:\TEMPDB_DATA\templog.ldf
2024-09-09 23:55:00.230	SQLN	4	2	0	195	0	169984	0	58	58	0.000	0.651	msdb	MSDBLog	I:\SQL SERVER\MSSQL13.MSSQLSERVER\MSSQL\DATA\MSDBLog.ldf
2024-09-09 23:55:00.230	SQLN	5	2	0	921	0	860672	0	373	373	0.000	3.074	TTQM	QQAT11XX	L:\LDF_DATA\TTQM_1.ldf
2024-09-09 23:55:00.230	SQLN	16	1	0	1	0	131072	0	0	0	0.000	0.003	VERNE	VERNE	M:\MDF_DATA\VERNE.mdf
2024-09-09 23:55:00.230	SQLN	16	2	0	15	0	463360	0	6	6	0.000	0.050	VERNE	VERNE_log	L:\LDF_DATA\VERNE_log.ldf
2024-09-09 23:55:00.230	SQLN	22	2	0	63	0	287232	0	25	25	0.000	0.210	FLEX_IC	FLEX_4_13_0_1_log	M:\MDF_DATA\FLEX_20230405063654_Log.ldf
2024-09-10 00:00:00.590	SQLN	2	1	50	50	3276800	3276800	21	29	50	0.166	0.166	tempdb	tempdev	T:\TEMPDB_DATA\tempdb.mdf
2024-09-10 00:00:00.590	SQLN	2	2	0	7	0	430080	0	4	4	0.000	0.023	tempdb	templog	T:\TEMPDB_DATA\templog.ldf
2024-09-10 00:00:00.590	SQLN	2	3	17	17	1114112	1114112	8	9	17	0.057	0.057	tempdb	temp2	T:\TEMPDB_DATA\temp_mssql_2.ndf
2024-09-10 00:00:00.590	SQLN	2	4	17	17	1114112	1114112	7	10	17	0.057	0.057	tempdb	temp3	T:\TEMPDB_DATA\temp_mssql_3.ndf
2024-09-10 00:00:00.590	SQLN	2	5	17	16	1048576	1048576	6	8	14	0.057	0.053	tempdb	temp4	T:\TEMPDB_DATA\temp_mssql_4.ndf
2024-09-10 00:00:00.590	SQLN	2	6	16	16	1048576	1048576	6	11	17	0.053	0.053	tempdb	temp5	T:\TEMPDB_DATA\temp_mssql_5.ndf
2024-09-10 00:00:00.590	SQLN	2	7	24	24	1572864	1572864	10	15	25	0.080	0.080	tempdb	temp6	T:\TEMPDB_DATA\temp_mssql_6.ndf
2024-09-10 00:00:00.590	SQLN	2	8	24	24	1572864	1572864	11	12	23	0.080	0.080	tempdb	temp7	T:\TEMPDB_DATA\temp_mssql_7.ndf
2024-09-10 00:00:00.590	SQLN	2	9	24	24	1572864	1572864	10	13	23	0.080	0.080	tempdb	temp8	T:\TEMPDB_DATA\temp_mssql_8.ndf
2024-09-10 00:00:00.590	SQLN	4	2	0	187	0	163328	0	56	56	0.000	0.623	msdb	MSDBLog	I:\SQL SERVER\MSSQL13.MSSQLSERVER\MSSQL\DATA\MSDBLog.ldf
2024-09-10 00:00:00.590	SQLN	5	1	1	0	8192	0	1	0	1	0.003	0.000	TTQM	TESTDatos	M:\MDF_DATA\TTQM.mdf
2024-09-10 00:00:00.590	SQLN	5	2	0	912	0	756224	0	403	403	0.000	3.036	TTQM	QQAT11XX	L:\LDF_DATA\TTQM_1.ldf
2024-09-10 00:00:00.590	SQLN	16	1	0	19	0	516096	0	6	6	0.000	0.063	VERNE	VERNE	M:\MDF_DATA\VERNE.mdf
2024-09-10 00:00:00.590	SQLN	16	2	0	19	0	395776	0	6	6	0.000	0.063	VERNE	VERNE_log	L:\LDF_DATA\VERNE_log.ldf
2024-09-10 00:00:00.590	SQLN	22	1	3	0	24576	0	1	0	1	0.010	0.000	FLEX_IC	FLEX_4_13_0_1	M:\MDF_DATA\FLEX_20230405063654_Data.mdf
2024-09-10 00:00:00.590	SQLN	22	2	0	75	0	395264	0	34	34	0.000	0.250	FLEX_IC	FLEX_4_13_0_1_log	M:\MDF_DATA\FLEX_20230405063654_Log.ldf
2024-09-10 00:15:00.290	SQLN	2	1	43	629	516096	93233152	85	2740	2825	0.144	2.101	tempdb	tempdev	T:\TEMPDB_DATA\tempdb.mdf
2024-09-10 00:15:00.290	SQLN	2	2	0	263	0	16147968	0	160	160	0.000	0.878	tempdb	templog	T:\TEMPDB_DATA\templog.ldf
2024-09-10 00:15:00.290	SQLN	2	3	10	192	139264	30334976	4	725	729	0.033	0.641	tempdb	temp2	T:\TEMPDB_DATA\temp_mssql_2.ndf
2024-09-10 00:15:00.290	SQLN	2	4	7	162	114688	32350208	3	734	737	0.023	0.541	tempdb	temp3	T:\TEMPDB_DATA\temp_mssql_3.ndf
2024-09-10 00:15:00.290	SQLN	2	5	6	144	106496	32645120	7	570	577	0.020	0.481	tempdb	temp4	T:\TEMPDB_DATA\temp_mssql_4.ndf
2024-09-10 00:15:00.290	SQLN	2	6	8	165	122880	33062912	3	724	727	0.027	0.551	tempdb	temp5	T:\TEMPDB_DATA\temp_mssql_5.ndf
2024-09-10 00:15:00.290	SQLN	2	7	9	201	172032	39780352	7	881	888	0.030	0.671	tempdb	temp6	T:\TEMPDB_DATA\temp_mssql_6.ndf
2024-09-10 00:15:00.290	SQLN	2	8	9	155	188416	40173568	10	704	714	0.030	0.518	tempdb	temp7	T:\TEMPDB_DATA\temp_mssql_7.ndf
2024-09-10 00:15:00.290	SQLN	2	9	12	182	212992	36470784	10	891	901	0.040	0.608	tempdb	temp8	T:\TEMPDB_DATA\temp_mssql_8.ndf
2024-09-10 00:15:00.290	SQLN	4	2	0	188	0	163840	0	65	65	0.000	0.628	msdb	MSDBLog	I:\SQL SERVER\MSSQL13.MSSQLSERVER\MSSQL\DATA\MSDBLog.ldf
2024-09-10 00:15:00.290	SQLN	5	1	2995	2270	159047680	36134912	8661	663	9324	10.002	7.581	TTQM	TESTDatos	M:\MDF_DATA\TTQM.mdf
2024-09-10 00:15:00.290	SQLN	5	2	0	1127	0	11904512	0	465	465	0.000	3.764	TTQM	QQAT11XX	L:\LDF_DATA\TTQM_1.ldf
2024-09-10 00:15:00.290	SQLN	16	1	0	1	0	131072	0	1	1	0.000	0.003	VERNE	VERNE	M:\MDF_DATA\VERNE.mdf
2024-09-10 00:15:00.290	SQLN	16	2	0	18	0	520192	0	6	6	0.000	0.060	VERNE	VERNE_log	L:\LDF_DATA\VERNE_log.ldf
2024-09-10 00:15:00.290	SQLN	22	2	0	61	0	279040	0	23	23	0.000	0.204	FLEX_IC	FLEX_4_13_0_1_log	M:\MDF_DATA\FLEX_20230405063654_Log.ldf
2024-09-10 00:20:00.967	SQLN	2	1	1	0	8192	0	1	0	1	0.003	0.000	tempdb	tempdev	T:\TEMPDB_DATA\tempdb.mdf
2024-09-10 00:20:00.967	SQLN	2	2	0	281	0	17251840	0	166	166	0.000	0.935	tempdb	templog	T:\TEMPDB_DATA\templog.ldf
2024-09-10 00:20:00.967	SQLN	2	3	1	0	8192	0	0	0	0	0.003	0.000	tempdb	temp2	T:\TEMPDB_DATA\temp_mssql_2.ndf
2024-09-10 00:20:00.967	SQLN	2	4	1	0	8192	0	1	0	1	0.003	0.000	tempdb	temp3	T:\TEMPDB_DATA\temp_mssql_3.ndf
2024-09-10 00:20:00.967	SQLN	2	6	1	0	8192	0	0	0	0	0.003	0.000	tempdb	temp5	T:\TEMPDB_DATA\temp_mssql_5.ndf
2024-09-10 00:20:00.967	SQLN	2	8	2	0	16384	0	0	0	0	0.007	0.000	tempdb	temp7	T:\TEMPDB_DATA\temp_mssql_7.ndf
2024-09-10 00:20:00.967	SQLN	2	9	3	0	24576	0	1	0	1	0.010	0.000	tempdb	temp8	T:\TEMPDB_DATA\temp_mssql_8.ndf
2024-09-10 00:20:00.967	SQLN	4	2	0	181	0	163840	0	51	51	0.000	0.602	msdb	MSDBLog	I:\SQL SERVER\MSSQL13.MSSQLSERVER\MSSQL\DATA\MSDBLog.ldf
2024-09-10 00:20:00.967	SQLN	5	1	854	2713	7839744	38551552	731	924	1655	2.840	9.023	TTQM	TESTDatos	M:\MDF_DATA\TTQM.mdf
2024-09-11 22:30:00.280	SQLN	36	2	0	2	0	1024	0	13	13	0.000	0.007	TTQM_PRUEBAS_PDAFLX_IC	TQMST_Pruebas_2_1_28_1_log	M:\MDF_DATA\TQMST_Pruebas_20230313040058_Log.ldf
2024-09-11 22:30:00.280	SQLN	37	2	0	2	0	1024	0	0	0	0.000	0.007	TTQM_65	QQAT11XX	L:\LDF_DATA\TTQM_65_1.ldf
2024-09-11 22:30:00.280	SQLN	41	2	0	52	0	192512	0	24	24	0.000	0.174	TQMST_FLEXY_IC	TQMST_2_1_31_1_log	M:\MDF_DATA\TQMST_20230315021950_Log.ldf
2024-09-11 22:30:00.280	SQLN	43	1	0	2	0	16384	0	1	1	0.000	0.007	iJMT_Vistas	iJMT_Vistas	M:\MDF_DATA\iJMT_Vistas.mdf
2024-09-11 22:30:00.280	SQLN	43	2	2	5	24064	25600	4	5	9	0.007	0.017	iJMT_Vistas	iJMT_Vistas_log	L:\LDF_DATA\iJMT_Vistas_log.ldf
2024-09-11 23:00:00.490	SQLN	2	1	647	674	39780352	43081728	655	1996	2651	2.159	2.249	tempdb	tempdev	T:\TEMPDB_DATA\tempdb.mdf
2024-09-11 23:00:00.490	SQLN	2	2	0	514	0	31438336	0	584	584	0.000	1.715	tempdb	templog	T:\TEMPDB_DATA\templog.ldf
2024-09-11 23:00:00.490	SQLN	2	3	208	217	12976128	13910016	231	814	1045	0.694	0.724	tempdb	temp2	T:\TEMPDB_DATA\temp_mssql_2.ndf
2024-09-11 23:00:00.490	SQLN	2	4	208	227	13090816	14352384	219	751	970	0.694	0.757	tempdb	temp3	T:\TEMPDB_DATA\temp_mssql_3.ndf
2024-09-11 23:00:00.490	SQLN	2	5	220	227	13385728	14565376	201	784	985	0.734	0.757	tempdb	temp4	T:\TEMPDB_DATA\temp_mssql_4.ndf
